user_Id,email,product,rating
22004,cust22004@gmail.com,Mas particular Account,4.0
22005,cust22005@gmail.com,Current Accounts,4.0
22006,cust22006@gmail.com,Saving Account,3.5
22007,cust22007@gmail.com,Loans,2.0
22011,cust22011@gmail.com,Funds,4.0
22012,cust22012@gmail.com,Derivada Account,4.5
22014,cust22014@gmail.com,Junior Account,3.0
22016,cust22016@gmail.com,Junior Account,4.5
22017,cust22017@gmail.com,Long-term deposits,5.0
22018,cust22018@gmail.com,Payroll Account,3.5
22019,cust22019@gmail.com,Long-term deposits,4.0
22020,cust22020@gmail.com,Payroll Account,5.0
22021,cust22021@gmail.com,particular Plus Account,5.0
22026,cust22026@gmail.com,Derivada Account,3.5
22027,cust22027@gmail.com,Pensions,3.0
22028,cust22028@gmail.com,Mortgage,2.5
22029,cust22029@gmail.com,Pensions,1.0
22031,cust22031@gmail.com,Short-term deposits,5.0
22032,cust22032@gmail.com,Direct Debit,5.0
22033,cust22033@gmail.com,particular Account,3.0
22035,cust22035@gmail.com,Credit Card,4.5
22037,cust22037@gmail.com,Loans,4.0
22039,cust22039@gmail.com,Long-term deposits,3.0
22040,cust22040@gmail.com,Mas particular Account,4.0
22043,cust22043@gmail.com,Long-term deposits,4.0
22044,cust22044@gmail.com,Taxes,2.5
22045,cust22045@gmail.com,Credit Card,3.0
22046,cust22046@gmail.com,Long-term deposits,4.5
22047,cust22047@gmail.com,Payroll,3.0
22048,cust22048@gmail.com,Long-term deposits,3.0
22049,cust22049@gmail.com,Home Account,5.0
22050,cust22050@gmail.com,Credit Card,4.0
22051,cust22051@gmail.com,Payroll,4.0
22054,cust22054@gmail.com,Short-term deposits,5.0
22056,cust22056@gmail.com,Derivada Account,3.5
22057,cust22057@gmail.com,Securities,5.0
22058,cust22058@gmail.com,Payroll,4.5
22064,cust22064@gmail.com,Saving Account,5.0
22070,cust22070@gmail.com,Saving Account,3.5
22072,cust22072@gmail.com,Pensions,5.0
22073,cust22073@gmail.com,Pensions,5.0
22074,cust22074@gmail.com,Taxes,4.0
22077,cust22077@gmail.com,Payroll Account,4.5
22078,cust22078@gmail.com,Securities,3.0
22080,cust22080@gmail.com,Securities,4.0
22081,cust22081@gmail.com,Pensions,4.0
22082,cust22082@gmail.com,Medium-term deposits,4.0
22083,cust22083@gmail.com,Guarantees,5.0
22087,cust22087@gmail.com,Direct Debit,3.0
22091,cust22091@gmail.com,Pensions,4.0
22093,cust22093@gmail.com,Saving Account,3.5
22094,cust22094@gmail.com,Mas particular Account,1.0
22097,cust22097@gmail.com,e-account,4.0
22098,cust22098@gmail.com,Mas particular Account,2.0
22099,cust22099@gmail.com,Funds,5.0
22100,cust22100@gmail.com,particular Account,5.0
22105,cust22105@gmail.com,Mortgage,4.0
22106,cust22106@gmail.com,Saving Account,3.0
22107,cust22107@gmail.com,Loans,5.0
22108,cust22108@gmail.com,Credit Card,4.5
22109,cust22109@gmail.com,Taxes,5.0
22110,cust22110@gmail.com,Mortgage,3.5
22112,cust22112@gmail.com,particular Account,3.0
22115,cust22115@gmail.com,Medium-term deposits,2.5
22116,cust22116@gmail.com,Loans,2.0
22117,cust22117@gmail.com,Pensions,1.0
22118,cust22118@gmail.com,Medium-term deposits,3.5
22120,cust22120@gmail.com,Pensions,4.0
22121,cust22121@gmail.com,Payroll Account,4.0
22122,cust22122@gmail.com,Credit Card,5.0
22125,cust22125@gmail.com,Payroll,5.0
22132,cust22132@gmail.com,Long-term deposits,4.0
22133,cust22133@gmail.com,Mortgage,4.0
22135,cust22135@gmail.com,Securities,2.0
22139,cust22139@gmail.com,Derivada Account,3.0
22140,cust22140@gmail.com,Securities,4.0
22143,cust22143@gmail.com,Mas particular Account,3.5
22145,cust22145@gmail.com,Short-term deposits,2.0
22149,cust22149@gmail.com,Pensions,5.0
22152,cust22152@gmail.com,Credit Card,5.0
22153,cust22153@gmail.com,particular Account,4.0
22154,cust22154@gmail.com,Loans,4.5
22155,cust22155@gmail.com,Direct Debit,4.0
22156,cust22156@gmail.com,Mas particular Account,3.5
22163,cust22163@gmail.com,Direct Debit,3.0
22166,cust22166@gmail.com,Credit Card,2.0
22168,cust22168@gmail.com,Home Account,3.5
22170,cust22170@gmail.com,Taxes,3.0
22172,cust22172@gmail.com,e-account,3.5
22174,cust22174@gmail.com,e-account,3.5
22176,cust22176@gmail.com,e-account,3.0
22178,cust22178@gmail.com,Pensions,4.0
22179,cust22179@gmail.com,Securities,3.0
22180,cust22180@gmail.com,Taxes,4.0
22181,cust22181@gmail.com,Medium-term deposits,4.0
22189,cust22189@gmail.com,Taxes,3.0
22192,cust22192@gmail.com,Medium-term deposits,5.0
22194,cust22194@gmail.com,Funds,4.5
22195,cust22195@gmail.com,Mas particular Account,5.0
22197,cust22197@gmail.com,Direct Debit,4.0
22200,cust22200@gmail.com,Current Accounts,3.0
22202,cust22202@gmail.com,Credit Card,4.0
22204,cust22204@gmail.com,Home Account,3.0
22205,cust22205@gmail.com,Guarantees,1.0
22206,cust22206@gmail.com,Junior Account,1.0
22207,cust22207@gmail.com,e-account,3.5
22208,cust22208@gmail.com,e-account,4.0
22212,cust22212@gmail.com,particular Plus Account,2.5
22213,cust22213@gmail.com,Direct Debit,4.0
22218,cust22218@gmail.com,Mortgage,3.0
22219,cust22219@gmail.com,e-account,5.0
22220,cust22220@gmail.com,Home Account,3.0
22222,cust22222@gmail.com,particular Plus Account,4.0
22224,cust22224@gmail.com,Loans,4.5
22225,cust22225@gmail.com,Short-term deposits,4.5
22228,cust22228@gmail.com,Loans,4.0
22232,cust22232@gmail.com,Mas particular Account,2.5
22234,cust22234@gmail.com,particular Account,4.0
22236,cust22236@gmail.com,Loans,4.5
22243,cust22243@gmail.com,Short-term deposits,4.0
22244,cust22244@gmail.com,Short-term deposits,3.0
22245,cust22245@gmail.com,particular Account,3.0
22246,cust22246@gmail.com,particular Account,4.0
22249,cust22249@gmail.com,Long-term deposits,4.0
22250,cust22250@gmail.com,particular Account,4.5
22251,cust22251@gmail.com,Guarantees,2.0
22252,cust22252@gmail.com,Credit Card,4.0
22253,cust22253@gmail.com,Pensions,4.0
22254,cust22254@gmail.com,Mas particular Account,5.0
22255,cust22255@gmail.com,Pensions,1.0
22256,cust22256@gmail.com,Direct Debit,1.0
22257,cust22257@gmail.com,Pensions,3.5
22259,cust22259@gmail.com,Funds,2.0
22261,cust22261@gmail.com,Pensions,3.0
22262,cust22262@gmail.com,Payroll Account,3.0
22263,cust22263@gmail.com,Medium-term deposits,5.0
22266,cust22266@gmail.com,Medium-term deposits,4.5
22268,cust22268@gmail.com,particular Account,5.0
22270,cust22270@gmail.com,Securities,4.0
22273,cust22273@gmail.com,Loans,4.0
22275,cust22275@gmail.com,Derivada Account,3.5
22276,cust22276@gmail.com,Direct Debit,5.0
22280,cust22280@gmail.com,particular Plus Account,3.0
22281,cust22281@gmail.com,Taxes,4.0
22284,cust22284@gmail.com,Mas particular Account,4.0
22285,cust22285@gmail.com,e-account,5.0
22287,cust22287@gmail.com,Pensions,3.5
22289,cust22289@gmail.com,Home Account,3.0
22290,cust22290@gmail.com,Medium-term deposits,5.0
22292,cust22292@gmail.com,Pensions,5.0
22293,cust22293@gmail.com,Current Accounts,3.0
22299,cust22299@gmail.com,particular Account,4.0
22300,cust22300@gmail.com,Long-term deposits,3.5
22302,cust22302@gmail.com,Junior Account,5.0
22307,cust22307@gmail.com,Direct Debit,4.0
22308,cust22308@gmail.com,Derivada Account,4.5
22311,cust22311@gmail.com,Guarantees,4.5
22312,cust22312@gmail.com,e-account,3.5
22313,cust22313@gmail.com,Payroll Account,3.5
22315,cust22315@gmail.com,Guarantees,5.0
22319,cust22319@gmail.com,Guarantees,5.0
22320,cust22320@gmail.com,Funds,3.5
22324,cust22324@gmail.com,Pensions,3.5
22327,cust22327@gmail.com,particular Account,5.0
22328,cust22328@gmail.com,Loans,5.0
22335,cust22335@gmail.com,Payroll Account,2.5
22336,cust22336@gmail.com,Direct Debit,5.0
22337,cust22337@gmail.com,Securities,3.5
22340,cust22340@gmail.com,Guarantees,4.0
22341,cust22341@gmail.com,Direct Debit,3.0
22346,cust22346@gmail.com,Funds,3.5
22347,cust22347@gmail.com,Direct Debit,5.0
22350,cust22350@gmail.com,Payroll,4.0
22354,cust22354@gmail.com,Saving Account,3.0
22358,cust22358@gmail.com,Funds,4.0
22360,cust22360@gmail.com,Junior Account,4.0
22361,cust22361@gmail.com,Loans,3.5
22363,cust22363@gmail.com,Guarantees,4.0
22365,cust22365@gmail.com,Long-term deposits,3.0
22366,cust22366@gmail.com,Payroll Account,4.0
22371,cust22371@gmail.com,Mortgage,5.0
22373,cust22373@gmail.com,Mas particular Account,3.5
22374,cust22374@gmail.com,Derivada Account,4.5
22376,cust22376@gmail.com,particular Account,5.0
22378,cust22378@gmail.com,Junior Account,4.0
22380,cust22380@gmail.com,Saving Account,4.0
22383,cust22383@gmail.com,Short-term deposits,4.0
22384,cust22384@gmail.com,Mortgage,2.0
22385,cust22385@gmail.com,e-account,5.0
22386,cust22386@gmail.com,e-account,3.0
22387,cust22387@gmail.com,Payroll Account,4.0
22389,cust22389@gmail.com,Mortgage,4.0
22390,cust22390@gmail.com,Pensions,4.0
22397,cust22397@gmail.com,Securities,3.5
22398,cust22398@gmail.com,Loans,2.0
22399,cust22399@gmail.com,Loans,3.0
22400,cust22400@gmail.com,Home Account,3.5
22402,cust22402@gmail.com,Medium-term deposits,3.0
22405,cust22405@gmail.com,Junior Account,5.0
22406,cust22406@gmail.com,Junior Account,3.0
22408,cust22408@gmail.com,e-account,3.5
22413,cust22413@gmail.com,Pensions,3.0
22414,cust22414@gmail.com,Loans,5.0
22417,cust22417@gmail.com,Mas particular Account,3.0
22419,cust22419@gmail.com,Payroll,4.0
22420,cust22420@gmail.com,Mortgage,1.0
22421,cust22421@gmail.com,e-account,5.0
22425,cust22425@gmail.com,Loans,5.0
22426,cust22426@gmail.com,Current Accounts,3.5
22427,cust22427@gmail.com,Current Accounts,5.0
22432,cust22432@gmail.com,Payroll Account,4.0
22435,cust22435@gmail.com,Pensions,3.5
22438,cust22438@gmail.com,Short-term deposits,3.0
22440,cust22440@gmail.com,particular Plus Account,3.0
22441,cust22441@gmail.com,Junior Account,1.0
22442,cust22442@gmail.com,Saving Account,4.5
22443,cust22443@gmail.com,Current Accounts,4.5
22447,cust22447@gmail.com,Credit Card,3.0
22448,cust22448@gmail.com,Guarantees,3.0
22449,cust22449@gmail.com,Payroll Account,3.0
22450,cust22450@gmail.com,e-account,3.0
22452,cust22452@gmail.com,Securities,3.5
22453,cust22453@gmail.com,e-account,4.0
22455,cust22455@gmail.com,Payroll,4.0
22456,cust22456@gmail.com,Derivada Account,2.0
22457,cust22457@gmail.com,Pensions,3.0
22459,cust22459@gmail.com,Pensions,5.0
22461,cust22461@gmail.com,Loans,3.0
22462,cust22462@gmail.com,Payroll,4.5
22463,cust22463@gmail.com,particular Plus Account,5.0
22466,cust22466@gmail.com,particular Plus Account,4.0
22469,cust22469@gmail.com,Short-term deposits,4.5
22470,cust22470@gmail.com,Home Account,4.0
22471,cust22471@gmail.com,Credit Card,3.0
22474,cust22474@gmail.com,particular Account,4.5
22475,cust22475@gmail.com,Saving Account,4.0
22477,cust22477@gmail.com,Mortgage,4.0
22478,cust22478@gmail.com,Medium-term deposits,3.0
22482,cust22482@gmail.com,Securities,1.5
22483,cust22483@gmail.com,Short-term deposits,4.5
22484,cust22484@gmail.com,Current Accounts,1.0
22486,cust22486@gmail.com,Credit Card,2.5
22488,cust22488@gmail.com,Taxes,3.0
22490,cust22490@gmail.com,Credit Card,4.0
22491,cust22491@gmail.com,Direct Debit,3.0
22493,cust22493@gmail.com,Home Account,5.0
22494,cust22494@gmail.com,Long-term deposits,3.0
22495,cust22495@gmail.com,Saving Account,4.5
22497,cust22497@gmail.com,Mortgage,4.0
22498,cust22498@gmail.com,Long-term deposits,3.5
22499,cust22499@gmail.com,Mas particular Account,4.0
22501,cust22501@gmail.com,Short-term deposits,3.0
22502,cust22502@gmail.com,particular Plus Account,3.0
22503,cust22503@gmail.com,Current Accounts,4.0
22504,cust22504@gmail.com,Direct Debit,3.0
22510,cust22510@gmail.com,Taxes,1.5
22514,cust22514@gmail.com,Derivada Account,3.0
22516,cust22516@gmail.com,Taxes,4.5
22517,cust22517@gmail.com,Guarantees,4.5
22518,cust22518@gmail.com,Mas particular Account,4.0
22519,cust22519@gmail.com,Junior Account,4.0
22520,cust22520@gmail.com,Payroll,4.0
22524,cust22524@gmail.com,Medium-term deposits,5.0
22526,cust22526@gmail.com,Mortgage,5.0
22529,cust22529@gmail.com,Taxes,3.5
22532,cust22532@gmail.com,Mortgage,5.0
22534,cust22534@gmail.com,Short-term deposits,5.0
22538,cust22538@gmail.com,Loans,5.0
22540,cust22540@gmail.com,Guarantees,2.0
22542,cust22542@gmail.com,Short-term deposits,3.0
22552,cust22552@gmail.com,particular Account,3.0
22555,cust22555@gmail.com,Pensions,4.0
22556,cust22556@gmail.com,Taxes,4.0
22558,cust22558@gmail.com,particular Account,3.0
22559,cust22559@gmail.com,Guarantees,4.5
22563,cust22563@gmail.com,Mortgage,4.0
22568,cust22568@gmail.com,particular Plus Account,4.5
22569,cust22569@gmail.com,Payroll Account,3.0
22573,cust22573@gmail.com,Mas particular Account,4.5
22575,cust22575@gmail.com,Guarantees,2.0
22576,cust22576@gmail.com,Guarantees,4.0
22577,cust22577@gmail.com,Medium-term deposits,3.5
22579,cust22579@gmail.com,Loans,2.5
22580,cust22580@gmail.com,Short-term deposits,4.0
22583,cust22583@gmail.com,Short-term deposits,4.0
22584,cust22584@gmail.com,Pensions,2.0
22589,cust22589@gmail.com,Current Accounts,2.5
22592,cust22592@gmail.com,Taxes,3.0
22594,cust22594@gmail.com,Taxes,3.0
22595,cust22595@gmail.com,Junior Account,5.0
22596,cust22596@gmail.com,Derivada Account,2.5
22597,cust22597@gmail.com,Home Account,4.0
22600,cust22600@gmail.com,Credit Card,4.0
22607,cust22607@gmail.com,Saving Account,5.0
22608,cust22608@gmail.com,Medium-term deposits,4.0
22609,cust22609@gmail.com,Derivada Account,4.0
22611,cust22611@gmail.com,Pensions,4.0
22614,cust22614@gmail.com,Home Account,4.5
22618,cust22618@gmail.com,Loans,1.0
22621,cust22621@gmail.com,Long-term deposits,4.0
22623,cust22623@gmail.com,Short-term deposits,4.0
22627,cust22627@gmail.com,particular Account,3.0
22628,cust22628@gmail.com,Junior Account,2.5
22629,cust22629@gmail.com,Payroll Account,5.0
22630,cust22630@gmail.com,Long-term deposits,4.5
22632,cust22632@gmail.com,Pensions,2.0
22635,cust22635@gmail.com,e-account,4.5
22636,cust22636@gmail.com,particular Account,3.0
22638,cust22638@gmail.com,Loans,3.5
22641,cust22641@gmail.com,Saving Account,1.0
22642,cust22642@gmail.com,Guarantees,3.0
22645,cust22645@gmail.com,Current Accounts,2.0
22647,cust22647@gmail.com,Funds,3.5
22648,cust22648@gmail.com,Securities,5.0
22650,cust22650@gmail.com,Payroll Account,5.0
22655,cust22655@gmail.com,Payroll,5.0
22657,cust22657@gmail.com,Home Account,2.5
22658,cust22658@gmail.com,Payroll Account,3.0
22660,cust22660@gmail.com,Medium-term deposits,3.0
22663,cust22663@gmail.com,Junior Account,4.0
22664,cust22664@gmail.com,Pensions,4.0
22665,cust22665@gmail.com,Credit Card,4.0
22667,cust22667@gmail.com,particular Account,4.0
22668,cust22668@gmail.com,Saving Account,4.0
22670,cust22670@gmail.com,Current Accounts,4.0
22671,cust22671@gmail.com,particular Account,2.5
22672,cust22672@gmail.com,Loans,5.0
22673,cust22673@gmail.com,Securities,4.5
22674,cust22674@gmail.com,Home Account,4.5
22675,cust22675@gmail.com,Long-term deposits,3.5
22677,cust22677@gmail.com,Derivada Account,3.0
22679,cust22679@gmail.com,particular Account,2.5
22680,cust22680@gmail.com,Pensions,5.0
22681,cust22681@gmail.com,Loans,4.5
22682,cust22682@gmail.com,Pensions,5.0
22683,cust22683@gmail.com,Payroll Account,4.0
22684,cust22684@gmail.com,Short-term deposits,2.5
22686,cust22686@gmail.com,Home Account,4.0
22687,cust22687@gmail.com,e-account,3.5
22689,cust22689@gmail.com,Junior Account,3.0
22691,cust22691@gmail.com,Guarantees,4.0
22694,cust22694@gmail.com,Payroll Account,4.5
22697,cust22697@gmail.com,Taxes,2.0
22698,cust22698@gmail.com,Taxes,3.5
22699,cust22699@gmail.com,Home Account,3.0
22701,cust22701@gmail.com,Short-term deposits,4.5
22704,cust22704@gmail.com,e-account,3.5
22707,cust22707@gmail.com,Guarantees,3.0
22708,cust22708@gmail.com,Payroll Account,5.0
22716,cust22716@gmail.com,Medium-term deposits,4.0
22718,cust22718@gmail.com,Credit Card,3.5
22721,cust22721@gmail.com,Mortgage,4.0
22722,cust22722@gmail.com,Securities,4.0
22723,cust22723@gmail.com,Mas particular Account,4.0
22724,cust22724@gmail.com,Securities,4.0
22726,cust22726@gmail.com,Home Account,3.0
22728,cust22728@gmail.com,Mas particular Account,2.5
22730,cust22730@gmail.com,Payroll Account,3.0
22732,cust22732@gmail.com,Securities,4.0
22739,cust22739@gmail.com,Current Accounts,3.0
22741,cust22741@gmail.com,Taxes,4.0
22743,cust22743@gmail.com,Medium-term deposits,3.0
22744,cust22744@gmail.com,Taxes,3.0
22745,cust22745@gmail.com,Medium-term deposits,4.0
22747,cust22747@gmail.com,Pensions,3.5
22748,cust22748@gmail.com,Guarantees,0.5
22749,cust22749@gmail.com,Payroll Account,3.5
22750,cust22750@gmail.com,Securities,2.0
22751,cust22751@gmail.com,Taxes,4.5
22753,cust22753@gmail.com,Payroll Account,4.0
22755,cust22755@gmail.com,Payroll Account,4.0
22758,cust22758@gmail.com,Short-term deposits,4.0
22759,cust22759@gmail.com,e-account,3.5
22761,cust22761@gmail.com,Payroll,5.0
22763,cust22763@gmail.com,Current Accounts,5.0
22765,cust22765@gmail.com,Guarantees,2.5
22766,cust22766@gmail.com,particular Account,4.0
22767,cust22767@gmail.com,Taxes,3.0
22770,cust22770@gmail.com,Home Account,4.0
22771,cust22771@gmail.com,Pensions,1.0
22774,cust22774@gmail.com,Long-term deposits,4.0
22775,cust22775@gmail.com,Mas particular Account,4.5
22778,cust22778@gmail.com,e-account,4.5
22780,cust22780@gmail.com,Mas particular Account,2.0
22782,cust22782@gmail.com,Current Accounts,4.5
22784,cust22784@gmail.com,Short-term deposits,3.5
22785,cust22785@gmail.com,Payroll,4.0
22789,cust22789@gmail.com,Securities,4.0
22791,cust22791@gmail.com,Junior Account,5.0
22794,cust22794@gmail.com,Home Account,3.0
22797,cust22797@gmail.com,Pensions,5.0
22799,cust22799@gmail.com,Junior Account,4.5
22803,cust22803@gmail.com,Funds,5.0
22808,cust22808@gmail.com,Payroll,4.5
22809,cust22809@gmail.com,Mas particular Account,5.0
22811,cust22811@gmail.com,Medium-term deposits,4.0
22813,cust22813@gmail.com,Short-term deposits,3.5
22816,cust22816@gmail.com,Long-term deposits,5.0
22817,cust22817@gmail.com,Pensions,3.0
22819,cust22819@gmail.com,Junior Account,5.0
22820,cust22820@gmail.com,Taxes,5.0
22821,cust22821@gmail.com,Derivada Account,3.5
22822,cust22822@gmail.com,Securities,3.0
22829,cust22829@gmail.com,particular Account,5.0
22834,cust22834@gmail.com,Payroll Account,3.0
22835,cust22835@gmail.com,particular Account,3.0
22836,cust22836@gmail.com,e-account,3.0
22839,cust22839@gmail.com,particular Account,3.0
22841,cust22841@gmail.com,Short-term deposits,1.0
22842,cust22842@gmail.com,Medium-term deposits,3.0
22844,cust22844@gmail.com,Direct Debit,3.0
22845,cust22845@gmail.com,Mortgage,3.5
22846,cust22846@gmail.com,Direct Debit,3.5
22847,cust22847@gmail.com,Saving Account,3.0
22849,cust22849@gmail.com,Home Account,5.0
22855,cust22855@gmail.com,particular Account,5.0
22856,cust22856@gmail.com,Payroll Account,3.0
22859,cust22859@gmail.com,Payroll Account,4.0
22860,cust22860@gmail.com,Funds,3.0
22861,cust22861@gmail.com,Funds,4.0
22862,cust22862@gmail.com,Securities,3.5
22865,cust22865@gmail.com,Long-term deposits,3.0
22868,cust22868@gmail.com,Loans,5.0
22871,cust22871@gmail.com,Medium-term deposits,4.5
22874,cust22874@gmail.com,Securities,5.0
22876,cust22876@gmail.com,particular Account,4.0
22877,cust22877@gmail.com,Guarantees,4.0
22878,cust22878@gmail.com,particular Plus Account,4.0
22883,cust22883@gmail.com,particular Plus Account,3.5
22884,cust22884@gmail.com,Pensions,4.0
22885,cust22885@gmail.com,Guarantees,5.0
22890,cust22890@gmail.com,Payroll Account,4.5
22891,cust22891@gmail.com,Current Accounts,4.0
22894,cust22894@gmail.com,Derivada Account,3.0
22901,cust22901@gmail.com,Current Accounts,3.5
22902,cust22902@gmail.com,Loans,4.0
22904,cust22904@gmail.com,particular Plus Account,4.5
22905,cust22905@gmail.com,Funds,5.0
22906,cust22906@gmail.com,Pensions,3.0
22907,cust22907@gmail.com,Pensions,3.5
22909,cust22909@gmail.com,Medium-term deposits,4.0
22911,cust22911@gmail.com,Credit Card,4.0
22912,cust22912@gmail.com,Payroll Account,2.0
22913,cust22913@gmail.com,Loans,3.5
22919,cust22919@gmail.com,Short-term deposits,3.0
22920,cust22920@gmail.com,Payroll,4.5
22922,cust22922@gmail.com,e-account,5.0
22925,cust22925@gmail.com,Pensions,3.5
22927,cust22927@gmail.com,Saving Account,2.0
22929,cust22929@gmail.com,Long-term deposits,3.5
22931,cust22931@gmail.com,Payroll,5.0
22935,cust22935@gmail.com,Guarantees,3.0
22936,cust22936@gmail.com,Credit Card,4.0
22941,cust22941@gmail.com,Payroll Account,5.0
22942,cust22942@gmail.com,e-account,4.0
22943,cust22943@gmail.com,Direct Debit,5.0
22945,cust22945@gmail.com,particular Account,3.5
22947,cust22947@gmail.com,e-account,4.0
22949,cust22949@gmail.com,Pensions,4.0
22950,cust22950@gmail.com,particular Account,2.5
22951,cust22951@gmail.com,Long-term deposits,5.0
22952,cust22952@gmail.com,Medium-term deposits,3.5
22953,cust22953@gmail.com,Payroll,1.0
22954,cust22954@gmail.com,Pensions,5.0
22955,cust22955@gmail.com,Pensions,3.0
22956,cust22956@gmail.com,e-account,4.0
22957,cust22957@gmail.com,Home Account,2.0
22958,cust22958@gmail.com,Taxes,2.0
22964,cust22964@gmail.com,particular Account,5.0
22966,cust22966@gmail.com,Derivada Account,4.0
22968,cust22968@gmail.com,Saving Account,4.0
22969,cust22969@gmail.com,Medium-term deposits,1.0
22971,cust22971@gmail.com,Short-term deposits,3.0
22973,cust22973@gmail.com,Long-term deposits,3.0
22975,cust22975@gmail.com,particular Account,4.0
22977,cust22977@gmail.com,Short-term deposits,5.0
22978,cust22978@gmail.com,Saving Account,3.5
22979,cust22979@gmail.com,Saving Account,3.0
22980,cust22980@gmail.com,Guarantees,3.0
22981,cust22981@gmail.com,Long-term deposits,5.0
22983,cust22983@gmail.com,Medium-term deposits,4.0
22985,cust22985@gmail.com,Junior Account,3.0
22986,cust22986@gmail.com,Medium-term deposits,2.0
22987,cust22987@gmail.com,Derivada Account,4.0
22989,cust22989@gmail.com,particular Account,3.5
22993,cust22993@gmail.com,Home Account,3.0
22994,cust22994@gmail.com,Direct Debit,5.0
22995,cust22995@gmail.com,Credit Card,2.5
22996,cust22996@gmail.com,Mortgage,3.0
22998,cust22998@gmail.com,Pensions,2.5
23001,cust23001@gmail.com,Payroll,4.0
23003,cust23003@gmail.com,Funds,3.5
23005,cust23005@gmail.com,Pensions,4.0
23006,cust23006@gmail.com,particular Plus Account,3.0
23007,cust23007@gmail.com,Payroll,4.0
23008,cust23008@gmail.com,Taxes,4.0
23009,cust23009@gmail.com,Home Account,3.5
23011,cust23011@gmail.com,e-account,2.0
23012,cust23012@gmail.com,Taxes,4.5
23014,cust23014@gmail.com,Medium-term deposits,3.5
23017,cust23017@gmail.com,Short-term deposits,5.0
23018,cust23018@gmail.com,Payroll,4.5
23019,cust23019@gmail.com,Direct Debit,2.0
23020,cust23020@gmail.com,Current Accounts,2.5
23021,cust23021@gmail.com,Payroll Account,5.0
23022,cust23022@gmail.com,Saving Account,3.0
23028,cust23028@gmail.com,Derivada Account,3.5
23029,cust23029@gmail.com,Mortgage,1.0
23032,cust23032@gmail.com,Payroll Account,3.0
23033,cust23033@gmail.com,Pensions,4.0
23034,cust23034@gmail.com,Pensions,3.5
23035,cust23035@gmail.com,Long-term deposits,5.0
23040,cust23040@gmail.com,Mas particular Account,4.0
23041,cust23041@gmail.com,Junior Account,3.5
23042,cust23042@gmail.com,Saving Account,4.5
23044,cust23044@gmail.com,Long-term deposits,3.0
23046,cust23046@gmail.com,Direct Debit,4.0
23048,cust23048@gmail.com,particular Plus Account,1.0
23049,cust23049@gmail.com,Payroll,5.0
23051,cust23051@gmail.com,Long-term deposits,4.0
23060,cust23060@gmail.com,Home Account,3.0
23062,cust23062@gmail.com,particular Plus Account,2.0
23063,cust23063@gmail.com,Payroll,2.0
23065,cust23065@gmail.com,Direct Debit,4.0
23066,cust23066@gmail.com,Mas particular Account,5.0
23068,cust23068@gmail.com,Direct Debit,3.5
23072,cust23072@gmail.com,Payroll,4.0
23074,cust23074@gmail.com,Direct Debit,5.0
23077,cust23077@gmail.com,Payroll Account,3.0
23078,cust23078@gmail.com,Junior Account,4.0
23079,cust23079@gmail.com,Funds,5.0
23080,cust23080@gmail.com,Mortgage,5.0
23084,cust23084@gmail.com,Long-term deposits,4.0
23085,cust23085@gmail.com,Securities,4.5
23089,cust23089@gmail.com,Long-term deposits,4.0
23093,cust23093@gmail.com,Mas particular Account,3.0
23096,cust23096@gmail.com,particular Plus Account,3.0
23098,cust23098@gmail.com,Long-term deposits,4.0
23099,cust23099@gmail.com,Mas particular Account,4.5
23100,cust23100@gmail.com,Direct Debit,4.0
23104,cust23104@gmail.com,Pensions,4.0
23105,cust23105@gmail.com,Long-term deposits,4.0
23108,cust23108@gmail.com,Pensions,4.0
23110,cust23110@gmail.com,e-account,4.0
23113,cust23113@gmail.com,Payroll Account,4.0
23116,cust23116@gmail.com,Long-term deposits,2.5
23118,cust23118@gmail.com,Loans,3.5
23120,cust23120@gmail.com,Long-term deposits,4.0
23121,cust23121@gmail.com,Mortgage,4.0
23122,cust23122@gmail.com,Payroll,4.0
23123,cust23123@gmail.com,Credit Card,3.0
23126,cust23126@gmail.com,Securities,3.5
23129,cust23129@gmail.com,Medium-term deposits,4.0
23131,cust23131@gmail.com,Direct Debit,5.0
23132,cust23132@gmail.com,Home Account,5.0
23134,cust23134@gmail.com,Funds,3.0
23136,cust23136@gmail.com,particular Plus Account,4.0
23137,cust23137@gmail.com,Derivada Account,4.0
23140,cust23140@gmail.com,Securities,4.0
23143,cust23143@gmail.com,Home Account,2.0
23145,cust23145@gmail.com,Medium-term deposits,3.0
23146,cust23146@gmail.com,Medium-term deposits,5.0
23148,cust23148@gmail.com,Pensions,2.5
23149,cust23149@gmail.com,Credit Card,3.5
23151,cust23151@gmail.com,Junior Account,5.0
23152,cust23152@gmail.com,Securities,3.5
23154,cust23154@gmail.com,Long-term deposits,4.0
23155,cust23155@gmail.com,Medium-term deposits,4.5
23156,cust23156@gmail.com,Direct Debit,3.5
23157,cust23157@gmail.com,Payroll Account,4.0
23158,cust23158@gmail.com,Mas particular Account,2.0
23164,cust23164@gmail.com,Current Accounts,4.0
23165,cust23165@gmail.com,Funds,1.0
23167,cust23167@gmail.com,Payroll Account,2.5
23169,cust23169@gmail.com,Mas particular Account,4.5
23170,cust23170@gmail.com,Junior Account,4.5
23171,cust23171@gmail.com,Taxes,4.5
23172,cust23172@gmail.com,Pensions,4.0
23174,cust23174@gmail.com,particular Plus Account,5.0
23176,cust23176@gmail.com,particular Account,3.0
